date,cpi_rate,gdp_value,usd_vnd_rate,xau_usd_rate,market_cap,pe_ratio,fpt_net_revenue,fpt_gross_profit,fpt_operating_profit,fpt_net_profit,fpt_stock_price,fpt_stock_volume
2022-02-23,,,22837.0,1911.0,,,,,,,47.7,973800.0
2022-02-24,,,22845.0,1974.48,,,,,,,47.18,1349600.0
2022-02-25,,,22845.0,1921.54,,,,,,,47.34,1059900.0
2022-02-28,0.014199999999999999,,22869.5,1929.36,,,,,,,47.85,1504600.0
2022-03-01,,,22821.5,1950.45,,,,,,,47.9,1101900.0
2022-03-02,,,22845.0,1948.18,,,,,,,47.75,1088900.0
2022-03-03,,,22855.0,1941.47,,,,,,,47.9,957600.0
2022-03-04,,,22845.0,1970.8,,,,,,,47.95,1343800.0
2022-03-07,,,22862.5,2002.9,,,,,,,48.11,1698000.0
2022-03-08,,,22854.0,2070.29,,,,,,,48.62,2227500.0
2022-03-09,,,22852.5,2059.25,,,,,,,48.98,2204000.0
2022-03-10,,,22856.5,2009.57,,,,,,,48.52,778700.0
2022-03-11,,,22920.0,1999.22,,,,,,,47.8,1139000.0
2022-03-14,,,22902.0,1990.33,,,,,,,47.08,1943000.0
2022-03-15,,,22902.5,1954.95,,,,,,,46.67,1872000.0
2022-03-16,,,22886.5,1929.87,,,,,,,46.98,1139600.0
2022-03-17,,,22882.0,1950.1,,,,,,,47.18,1180600.0
2022-03-18,,,22877.5,1945.51,,,,,,,48.77,2815100.0
2022-03-21,,,22894.5,1940.69,,,,,,,48.88,1560700.0
2022-03-22,,,22877.5,1938.59,,,,,,,49.44,2079200.0
2022-03-23,,,22883.5,1948.55,,,,,,,49.49,1975800.0
2022-03-24,,,22880.0,1966.19,,,,,,,49.23,1823700.0
2022-03-25,,,22877.0,1964.49,,,,,,,49.08,1228100.0
2022-03-28,,,22877.5,1959.36,,,,,,,50.31,3501600.0
2022-03-29,0.0241,,22879.0,1929.41,,,,,,,53.8,8224300.0
2022-03-30,,,22879.0,1938.53,,,,,,,54.36,2830700.0
2022-03-31,,,22868.0,1949.92,,,9730253844391.0,3953321292553.0,1772700579087.0,1238879424986.0,54.88,3472300.0
2022-04-01,,,22855.0,1939.99,,,,,,,56.93,4317300.0
2022-04-04,,,22853.5,1937.05,,,,,,,56.06,2687800.0
2022-04-05,,,22876.5,1944.73,,,,,,,55.9,1863900.0
2022-04-06,,,22878.5,1933.65,,,,,,,57.95,4179000.0
2022-04-07,,,22875.0,1938.07,,,,,,,58.11,3915200.0
2022-04-08,,,22874.0,1948.46,,,,,,,55.65,4069700.0
2022-04-11,,,22860.0,1969.41,,,,,,,,
2022-04-12,,,22890.5,1978.63,,,,,,,56.31,3162100.0
2022-04-13,,,22943.0,1981.82,,,,,,,59.03,3322800.0
2022-04-14,,,22903.0,1980.81,,,,,,,59.8,3529400.0
2022-04-15,,,22906.5,1975.69,,,,,,,58.98,3121400.0
2022-04-18,,,22931.5,1998.6,,,,,,,59.24,3356100.0
2022-04-19,,,22965.0,1982.31,,,,,,,57.44,4731000.0
2022-04-20,,,22986.5,1958.57,,,,,,,57.44,3295000.0
2022-04-21,,,22986.5,1958.0,,,,,,,57.44,4068500.0
2022-04-22,,,22972.5,1955.93,,,,,,,56.98,5708900.0
2022-04-23,,,,,125100000000000.0,25.5,,,,,,
2022-04-25,,,22986.5,1934.71,,,,,,,53.03,4605900.0
2022-04-26,,,22986.0,1911.5,,,,,,,53.49,5431400.0
2022-04-27,,,22983.5,1907.25,,,,,,,52.82,2529700.0
2022-04-28,,,22968.0,1897.32,,,,,,,54.11,2530400.0
2022-04-29,0.0264,,22975.5,1919.97,,,,,,,53.85,3991500.0
2022-05-02,,,22962.0,1900.1,,,,,,,,
2022-05-03,,,22962.0,1878.19,,,,,,,,
2022-05-04,,,22976.5,1889.74,,,,,,,53.59,1598400.0
2022-05-05,,,22976.0,1910.03,,,,,,,53.7,2194900.0
2022-05-06,,,22971.5,1892.93,,,,,,,51.39,2430900.0
2022-05-09,,,22963.0,1885.95,,,,,,,48.21,4499100.0
2022-05-10,,,22962.5,1865.76,,,,,,,50.47,2816700.0
2022-05-11,,,23105.0,1857.99,,,,,,,52.26,1667700.0
2022-05-12,,,23102.5,1859.3,,,,,,,49.03,2591500.0
2022-05-13,,,23097.5,1829.06,,,,,,,48.0,4103700.0
2022-05-16,,,23097.5,1827.23,,,,,,,47.8,1740900.0
2022-05-17,,,23175.5,1836.55,,,,,,,51.13,2045800.0
2022-05-18,,,23142.5,1825.02,,,,,,,50.11,1934400.0
2022-05-19,,,23174.5,1849.46,,,,,,,49.75,1228600.0
2022-05-20,,,23178.0,1849.59,,,,,,,50.0,1410400.0
2022-05-23,,,23175.0,1865.65,,,,,,,49.49,1136900.0
2022-05-24,,,23225.0,1869.99,,,,,,,50.36,1384700.0
2022-05-25,,,23215.0,1868.4,,,,,,,53.85,3770800.0
2022-05-26,,,23215.0,1854.71,,,,,,,54.16,1426400.0
2022-05-27,,,23210.0,1862.3,,,,,,,57.34,3878400.0
2022-05-30,0.0286,,23205.0,1864.34,,,,,,,57.08,2496900.0
2022-05-31,,,23191.5,1857.69,,,,,,,56.36,2157000.0
2022-06-01,,,23211.0,1850.4,,,,,,,57.34,2036500.0
2022-06-02,,,23211.0,1870.69,,,,,,,57.18,2292800.0
2022-06-03,,,23204.0,1874.3,,,,,,,58.47,1755900.0
2022-06-06,,,23208.5,1858.15,,,,,,,57.95,2558200.0
2022-06-07,,,23201.0,1855.86,,,,,,,59.29,3908000.0
2022-06-08,,,23193.0,1859.9,,,,,,,58.98,2660400.0
2022-06-09,,,23192.0,1855.52,,,,,,,59.13,1706300.0
2022-06-10,,,23193.0,1876.47,,,,,,,56.41,2972500.0
2022-06-13,,,23212.5,1877.38,,,,,,,53.53,3393300.0
2022-06-14,,,23250.0,1832.19,,,,,,,55.34,2308300.0
2022-06-15,,,23235.0,1841.74,,,,,,,56.2,1762600.0
2022-06-16,,,23242.5,1857.91,,,,,,,57.14,2517500.0
2022-06-17,,,23245.0,1858.29,,,,,,,57.14,2321400.0
2022-06-20,,,23250.0,1846.42,,,,,,,57.14,2483900.0
2022-06-21,,,23241.5,1844.15,,,,,,,55.34,2460200.0
2022-06-22,,,23246.0,1848.44,,,,,,,52.48,2971400.0
2022-06-23,,,23256.0,1846.19,,,,,,,53.1,2022500.0
2022-06-24,,,23259.0,1832.15,,,,,,,53.1,902400.0
2022-06-27,,,23256.5,1841.34,,,,,,,53.72,1254800.0
2022-06-28,,,23262.0,1830.09,,,,,,,55.71,2296600.0
2022-06-29,0.0337,,23270.0,1833.24,,,,,,,55.89,1182600.0
2022-06-30,,,23292.5,1825.9,,,10096060090959.0,3842688349310.0,1836170115757.0,1250820478762.0,53.53,1506500.0
2022-07-01,,,23320.0,1812.09,,,,,,,54.65,1696500.0
2022-07-04,,,23377.5,1814.36,,,,,,,53.84,1005500.0
2022-07-05,,,23375.0,1812.42,,,,,,,53.04,1395600.0
2022-07-06,,,23380.0,1773.06,,,,,,,51.86,2232400.0
2022-07-07,,,23388.0,1749.14,,,,,,,51.61,1286300.0
2022-07-08,,,23384.5,1752.5,,,,,,,51.92,910400.0
2022-07-11,,,23357.5,1744.92,,,,,,,51.42,998100.0
2022-07-12,,,23394.0,1743.49,,,,,,,51.86,602800.0
2022-07-13,,,23399.0,1745.54,,,,,,,51.24,1140700.0
2022-07-14,,,23420.0,1736.94,,,,,,,51.42,891300.0
2022-07-15,,,23455.0,1716.92,,,,,,,51.05,1382300.0
2022-07-18,,,23447.5,1724.05,,,,,,,51.55,1264900.0
2022-07-19,,,23460.0,1718.64,,,,,,,51.55,1185400.0
2022-07-20,,,23443.5,1714.94,,,,,,,52.73,2848900.0
2022-07-21,,,23429.5,1720.69,,,,,,,52.79,1804200.0
2022-07-22,,,23427.5,1739.28,,,,,,,52.85,1307200.0
2022-07-25,,,23409.5,1736.43,,,,,,,53.04,2245900.0
2022-07-26,,,23387.5,1728.36,,,,,,,52.66,1128800.0
2022-07-27,,,23383.5,1740.6,,,,,,,52.91,771100.0
2022-07-28,,,23380.0,1757.43,,,,,,,52.73,1664800.0
2022-07-29,0.031400000000000004,,23401.5,1768.17,,,,,,,51.86,1941800.0
2022-08-01,,,23364.0,1775.22,,,,,,,52.17,1815100.0
2022-08-02,,,23381.5,1788.24,,,,,,,52.79,1879700.0
2022-08-03,,,23402.5,1772.9,,,,,,,52.66,2249500.0
2022-08-04,,,23416.5,1795.29,,,,,,,53.47,3046800.0
2022-08-05,,,23412.5,1795.29,,,,,,,53.29,1773100.0
2022-08-08,,,23398.5,1790.26,,,,,,,53.41,1586800.0
2022-08-09,,,23401.5,1800.45,115100000000000.0,20.4,,,,,53.53,2320800.0
2022-08-10,,,23394.5,1807.9,,,,,,,53.41,1121400.0
2022-08-11,,,23395.0,1799.4,,,,,,,53.41,1852800.0
2022-08-12,,,23404.5,1802.86,,,,,,,53.72,1243100.0
2022-08-15,,,23408.5,1802.53,,,,,,,55.21,3085000.0
2022-08-16,,,23413.5,1783.37,,,,,,,55.09,1382800.0
2022-08-17,,,23413.0,1782.63,,,,,,,54.84,1506200.0
2022-08-18,,,23406.0,1772.59,,,,,,,54.84,2552900.0
2022-08-19,,,23406.0,1759.88,,,,,,,53.97,1957600.0
2022-08-22,,,23415.0,1749.31,,,,,,,53.91,1634000.0
2022-08-23,,,23435.0,1754.28,,,,,,,54.03,1085700.0
2022-08-24,,,23489.0,1755.88,,,,,,,54.16,1008000.0
2022-08-25,,,23460.0,1765.93,,,,,,,54.22,1143900.0
2022-08-26,,,23440.5,1759.31,,,,,,,54.79,1936600.0
2022-08-29,0.028900000000000002,,23445.0,1745.63,,,,,,,54.35,2228000.0
2022-08-30,,,23435.0,1740.93,,,,,,,54.28,1153200.0
2022-08-31,,,23467.5,1726.86,,,,,,,54.41,1173700.0
2022-09-01,,,23450.0,1711.81,,,,,,,,
2022-09-02,,,23450.0,1718.31,,,,,,,,
2022-09-05,,,23567.5,1716.34,,,,,,,54.16,1020900.0
2022-09-06,,,23552.5,1727.24,,,,,,,53.91,1171600.0
2022-09-07,,,23635.0,1719.82,,,,,,,52.77,2236400.0
2022-09-08,,,23632.5,1728.8,,,,,,,52.96,1135600.0
2022-09-09,,,23620.0,1729.94,,,,,,,52.96,1145400.0
2022-09-12,,,23570.0,1735.37,,,,,,,53.15,741003.0
2022-09-13,,,23560.0,1732.34,,,,,,,53.15,1062534.0
2022-09-14,,,23607.5,1707.49,,,,,,,52.77,1319726.0
2022-09-15,,,23630.0,1698.62,,,,,,,52.59,787676.0
2022-09-16,,,23672.5,1680.69,,,,,,,51.83,1367082.0
2022-09-19,,,23681.0,1680.16,,,,,,,52.21,1791147.0
2022-09-20,,,23682.0,1679.34,,,,,,,52.4,579770.0
2022-09-21,,,23698.5,1688.15,,,,,,,51.71,778267.0
2022-09-22,,,23715.0,1685.49,,,,,,,52.08,1176159.0
2022-09-23,,,23715.0,1676.59,,,,,,,51.77,843288.0
2022-09-26,,,23742.5,1650.02,,,,,,,51.2,1869134.0
2022-09-27,,,23740.5,1642.94,,,,,,,50.58,935561.0
